Date,Label,News
2017-10-06,0,"mattis discloses part of afghanistan battle plan, but it hasn’t yet been carried out bana al-abed: from a syrian war zone to new york city after 78 killings, a honduran drug lord partners with the u.s. canada letter: thanksgiving, old photos and guns europe looks to congress in fight to save iran nuclear pact ‘game over.’ iraqi forces see beginning of the end for isis liberia holds a free election. make that ‘free-for-all.’ fourth u.s. soldier is found dead after ambush in niger theresa may’s nightmare week ends with party coup attempt canada to pay millions in indigenous lawsuit over forced adoptions"
2017-10-09,1,"catalonia independence fight produces some odd bedfellows liberia’s women warn male presidential candidates: keep the peace the battle for mosul germany’s angela merkel agrees to limits on accepting refugees red cross reduces presence in afghanistan after staff is attacked u.s. and turkey try to prevent a diplomatic dispute from growing in jerusalem, looking for peace in backgammon and music kim jong-un of north korea, in rare show of confidence, promotes his sister 2 paths for yemen’s war-scarred children: combat, or marriage digging up the dead: probing the ruins of mosul"
2017-10-10,1,"turkish president erdogan blames u.s. ambassador for visa row he was the face of liberia’s endless war. now he wants to govern. niger attack lays bare u.s. troops’ long wait for medical help in africa new surge of rohingya puts aid workers back on ‘full alert’ egyptian activist receives a top human rights award whites in u.k. own more homes but are doing worse in school, audit finds malala yousafzai, nobel peace prize laureate, starts at oxford raila odinga, kenya opposition leader, won’t run in new election north korean hackers stole u.s.-south korean military plans, lawmaker says after 6,000 years of human habitation, one family and lots of mice"
2017-10-11,0,"aussie rules: readers respond kenyan election officials open new vote to all original candidates india shields child brides from sex ‘revenge was sweet’: trinidad and tobago exults in soccer victory over u.s. harvey weinstein rebuked by cannes and bafta over sexual abuse scandal discussing the rohingya refugee crisis a new street was meant to bridge belfast’s sectarian divide. then the doorbell rang. rohingya recount atrocities: ‘they threw my baby into a fire’ u.s. helicopter crashes on okinawa, adding to safety concerns spain asks catalonia: did you declare independence or not?"
2017-10-12,1,"maduro becomes latest leader accused in huge bribery scheme police in new york and london look into assault allegations against weinstein ex-soccer star and vice president lead in liberia presidential vote hands tied by old hope, diplomats in myanmar stay silent paid leave when your dog is sick? sì, italian employer says kim davis, once jailed in america, campaigns against gay marriage in romania family freed by taliban faction after 5 years duterte threatens to expel e.u. diplomats from philippines on the run for love: couple bridges a buddhist-muslim divide unity deal offers hope for palestinians and a respite for gaza"
2017-10-13,1,"canada letter: the end of a ritual and a daring hostage rescue at a tumultuous moment, unesco picks a new leader u.n. officials condemn arrests of gays in azerbaijan, egypt and indonesia jitters in kirkuk over iraqi troop movements after a turkish prison, the potent symbol of a lingering kiss austria is poised to shift sharply right in election defendant in london’s parsons green attack to go on trial on march 5 european leaders criticize trump’s disavowal of iran deal philippines retreats from threat to expel e.u. envoys north korea renews guam threat ahead of joint naval exercise"
2017-10-16,1,"investigative journalist in malta is killed in car bombing venezuelan opposition denounces latest vote as ruling party makes gains israel moves ahead on west bank settlements, but guardedly after anti-gay crackdown in chechnya, a witness steps forward mexico braces for the possible collapse of nafta somalia blasts expose security failings and possible shabab infiltration iraq ousts kurdish forces from kirkuk trump blames cuba for attacks that sickened u.s. diplomats for sebastian kurz, austria’s 31-year-old new leader, a swift rise as u.s. confronts internet’s disruptions, china feels vindicated"
2017-10-17,1,"iranian news media on trump: ‘he just whined’ ‘come out and surrender’: inside raqqa, with the fighters who drove off isis after drone hits plane in canada, new fears about air safety navy seals were ready if pakistan failed to free family held as hostages first scotland, then catalonia. and now? milan and venice xi jinping opens china’s party congress, his hold tighter than ever france considers fines for catcalls as women speak out on harassment for theresa may, the brexit news only gets worse u.k. reports big rise in hate crime, citing brexit and terrorist attacks in czech election, a new threat to european unity"
2017-10-18,1,"kenyan election official fears new vote won’t be credible russian socialite enters race to challenge president putin u.s. ambassador to u.n. escalates confrontation with iran quebec bars people in face coverings from receiving public services from playground to killing ground: an isis legacy forget marx and mao. chinese city honors once-banned confucian. xi jinping’s marathon speech: five takeaways u.s. stood by as indonesia killed a half-million people, papers show rohingya refugees fleeing myanmar await entrance to squalid camps in italian schools, reading, writing and recognizing fake news"
2017-10-19,1,"as isis’ role in syria wanes, other conflicts take the stage body found in argentine river shakes up election canada welcomed refugees, but now struggles with backlog u.s. works to keep palestinians’ talks on track to aid peace key isis operative in philippines ‘taken’ in gunfight, president says suspecting russian meddling in ‘brexit’ vote, lawmaker seeks inquiry myanmar, once a hope for democracy, is now a study in how it fails this is what victory over isis looks like burqa bans: which countries outlaw face coverings? crimean winemakers look to shed the rot gut label"
